,X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,CrimeType,monthly_crime_count
5159,-8473738.21114592,5318658.59809787,2024-01-30 00:00:00+00:00,1715,1735,500 COLUMBUS AV ,NO,From Building,LARCENY,43.043915327,-76.120885487,6391,2024-01,2,430
5160,-8473738.21114592,5318658.59809787,2024-01-15 00:00:00+00:00,1115,1500,500 COLUMBUS AVE    ,NO,All Other,LARCENY,43.043915327,-76.120885487,6392,2024-01,2,430
5161,-8474793.1067007,5318293.88395994,2024-03-07 00:00:00+00:00,1200,0,500 COMSTOCK AV ,NO,From Building,LARCENY,43.041520872,-76.130361775,6393,2024-03,2,489
5162,-8472845.63644061,5317614.13898441,2024-05-15 00:00:00+00:00,40,300,500 CUMBERLAND AV   ,NO,Of Bicycle,BURGLARY,43.0370578980001,-76.112867352,6394,2024-05,1,433
5163,-8479141.77767297,5317679.31323462,2024-10-24 00:00:00+00:00,231,231,500 DELAWARE ST     ,NO,Of Bicycle,MV THEFT,43.037485824,-76.169426551,6396,2024-10,3,531
5164,-8477778.77948998,5322584.59341067,2024-04-20 00:00:00+00:00,1700,2320,500 COURT ST     ,NO,From Building,BURGLARY,43.069684717,-76.1571825299999,6397,2024-04,1,426
5165,-8479141.77767297,5317679.31323462,2024-11-15 00:00:00+00:00,700,705,500 DELAWARE ST     ,NO,Of Bicycle,MV THEFT,43.037485824,-76.169426551,6398,2024-11,3,436
5166,-8470277.7339004,5318786.72143429,2024-12-20 00:00:00+00:00,750,1402,500 DEMONG DR     ,NO,Of Bicycle,MV THEFT,43.0447564720001,-76.089799491,6399,2024-12,3,386
5167,-8479141.77767297,5317679.31323462,2024-04-24 00:00:00+00:00,1645,1645,500 DELAWARE ST     ,NO,All Other,LARCENY,43.037485824,-76.169426551,6400,2024-04,2,426
5168,-8475192.53695235,5321988.27415377,2024-05-21 00:00:00+00:00,2200,2200,500 DEWITT ST   ,NO,Of Bicycle,MV THEFT,43.0657713030001,-76.133949918,6401,2024-05,3,433
5169,-8476690.15346159,5320803.51272887,2024-05-05 00:00:00+00:00,2220,2220,500 E LAUREL ST     ,NO,From Building,BURGLARY,43.057995428,-76.1474032359999,6403,2024-05,1,433
5170,-8476289.67079547,5317971.42549282,2024-07-23 00:00:00+00:00,2200,2210,500 E TAYLOR ST   ,NO,All Other,LARCENY,43.03940376,-76.1438056389999,6404,2024-07,2,554
5171,-8476289.67079547,5317971.42549282,2024-08-12 00:00:00+00:00,1650,1655,500 E TAYLOR ST     ,YES,From Motor Vehicle,LARCENY,43.03940376,-76.1438056389999,6405,2024-08,2,648
5172,-8476720.53110347,5320169.46763582,2024-08-20 00:00:00+00:00,645,1250,500 E WILLOW ST     ,NO,From Motor Vehicle,LARCENY,43.0538336320001,-76.1476761229999,6406,2024-08,2,648
5173,-8476481.65795526,5319503.42335892,2024-05-20 00:00:00+00:00,1020,1020,500 E WASHINGTON ST     ,NO,From Motor Vehicle,LARCENY,43.0494614930001,-76.145530289,6407,2024-05,2,433
5174,-8476477.21630758,5319703.52708209,2024-08-27 00:00:00+00:00,845,2027,500 ERIE BLVD E ,NO,From Motor Vehicle,LARCENY,43.0507750740001,-76.145490389,6409,2024-08,2,648
5175,-8476477.21630758,5319703.52708209,2024-06-06 00:00:00+00:00,650,700,500 ERIE BLVD E ,NO,From Motor Vehicle,LARCENY,43.0507750740001,-76.145490389,6410,2024-06,2,469
5176,-8478159.28019619,5319601.60805403,2024-12-20 00:00:00+00:00,237,237,500 ERIE BLVD W ,YES,All Other,LARCENY,43.0501060300001,-76.160600626,6411,2024-12,2,386
5177,-8478159.28019619,5319601.60805403,2024-05-16 00:00:00+00:00,1600,1600,500 ERIE BLVD W ,NO,From Motor Vehicle,LARCENY,43.0501060300001,-76.160600626,6412,2024-05,2,433
5178,-8478159.28019619,5319601.60805403,2024-06-12 00:00:00+00:00,1142,1142,500 ERIE BLVD W ,YES,All Other,LARCENY,43.0501060300001,-76.160600626,6413,2024-06,2,469
5179,-8478159.28019619,5319601.60805403,2024-09-27 00:00:00+00:00,300,1200,500 ERIE BLVD W ,NO,From Building,LARCENY,43.0501060300001,-76.160600626,6414,2024-09,2,569
5180,-8478159.28019619,5319601.60805403,2024-04-28 00:00:00+00:00,1117,1117,500 ERIE BLVD W ,NO,All Other,LARCENY,43.0501060300001,-76.160600626,6415,2024-04,2,426
5181,-8478159.28019619,5319601.60805403,2024-11-04 00:00:00+00:00,1600,1100,500 ERIE BLVD W ,NO,From Motor Vehicle,LARCENY,43.0501060300001,-76.160600626,6416,2024-11,2,436
5182,-8478159.28019619,5319601.60805403,2024-11-26 00:00:00+00:00,923,923,500 ERIE BLVD W ,NO,All Other,LARCENY,43.0501060300001,-76.160600626,6417,2024-11,2,436
5183,-8478159.28019619,5319601.60805403,2024-09-14 00:00:00+00:00,216,216,500 ERIE BLVD W ,NO,All Other,LARCENY,43.0501060300001,-76.160600626,6418,2024-09,2,569
5184,-8478364.22227305,5318653.74277518,2024-10-28 00:00:00+00:00,1210,1210,500 FABIUS ST     ,NO,Of Bicycle,MV THEFT,43.0438834510001,-76.162441652,6419,2024-10,3,531
5185,-8478159.28019619,5319601.60805403,2024-12-17 00:00:00+00:00,1118,1118,500 ERIE BLVD W ,NO,All Other,LARCENY,43.0501060300001,-76.160600626,6420,2024-12,2,386
5186,-8478159.28019619,5319601.60805403,2024-12-14 00:00:00+00:00,2300,2311,500 ERIE BLVD W ,NO,Of Bicycle,MV THEFT,43.0501060300001,-76.160600626,6421,2024-12,3,386
5187,-8478364.22227305,5318653.74277518,2024-12-22 00:00:00+00:00,555,555,500 FABIUS ST     ,NO,All Other,LARCENY,43.0438834510001,-76.162441652,6422,2024-12,2,386
5188,-8476023.3848887,5315948.27685296,2024-03-09 00:00:00+00:00,1140,1140,500 GARFIELD AV   ,NO,All Other,LARCENY,43.0261190420001,-76.141413552,6423,2024-03,2,489
5189,-8474014.79855837,5322995.2428337,2024-11-19 00:00:00+00:00,1055,1900,500 GRANT BLVD   ,NO,All Other,LARCENY,43.0723795060001,-76.123370114,6424,2024-11,2,436
5190,-8476023.3848887,5315948.27685296,2024-12-24 00:00:00+00:00,140,140,500 GARFIELD AV   ,NO,All Other,LARCENY,43.0261190420001,-76.141413552,6425,2024-12,2,386
5191,-8478041.29845651,5316428.40233798,2024-02-08 00:00:00+00:00,810,815,500 HUDSON ST     ,NO,Motor Vehicle,MV THEFT,43.0292719780001,-76.159540778,6428,2024-02,3,388
5192,-8479100.2555029,5314194.38889562,2024-04-20 00:00:00+00:00,0,800,500 LYNCH AV   ,NO,Of Bicycle,MV THEFT,43.014600059,-76.1690535509999,6429,2024-04,3,426
5193,-8476406.10118673,5322206.25538807,2024-02-23 00:00:00+00:00,1730,1830,500 JOHN ST   ,NO,All Other,LARCENY,43.0672018590001,-76.144851551,6430,2024-02,2,388
5194,-8478298.25155981,5322871.23063802,2024-08-04 00:00:00+00:00,1956,600,500 LEMOYNE AVE    ,NO,Of Bicycle,MV THEFT,43.071565718,-76.161849027,6431,2024-08,3,648
5195,-8479100.2555029,5314194.38889562,2024-04-16 00:00:00+00:00,1330,1445,500 LYNCH AV   ,NO,Of Bicycle,MV THEFT,43.014600059,-76.1690535509999,6432,2024-04,3,426
5196,-8479100.2555029,5314194.38889562,2024-03-29 00:00:00+00:00,2000,420,500 LYNCH AV   ,NO,Of Bicycle,MV THEFT,43.014600059,-76.1690535509999,6433,2024-03,3,489
5197,-8478951.95712442,5320530.37967509,2024-01-18 00:00:00+00:00,1337,1337,500 MARQUETTE ST     ,NO,From Coin Operated Machine/Device,LARCENY,43.05620265,-76.167721364,6434,2024-01,2,430
5198,-8476858.65343334,5318886.73576404,2024-03-29 00:00:00+00:00,2000,2130,500 MONTGOMERY ST     ,NO,From Building,LARCENY,43.0454130700001,-76.1489168969999,6435,2024-03,2,489
5199,-8476672.40779892,5320389.41467495,2024-10-14 00:00:00+00:00,935,935,500 N  TOWNSEND ST     ,NO,All Other,LARCENY,43.0552773700001,-76.147243824,6436,2024-10,2,531
5200,-8476672.40779892,5320389.41467495,2024-10-13 00:00:00+00:00,42,42,500 N  TOWNSEND ST     ,NO,Of Bicycle,MV THEFT,43.0552773700001,-76.147243824,6437,2024-10,3,531
5201,-8477298.64082639,5317873.86181961,2024-01-23 00:00:00+00:00,0,900,500 ONEIDA ST     ,NO,All Other,LARCENY,43.0387631880001,-76.152869371,6438,2024-01,2,430
5202,-8477298.64082639,5317873.86181961,2024-08-21 00:00:00+00:00,2020,2020,500 ONEIDA ST     ,YES,From Building,LARCENY,43.0387631880001,-76.152869371,6439,2024-08,2,648
5203,-8476672.40779892,5320389.41467495,2024-12-28 00:00:00+00:00,1704,1704,500 N TOWNSEND ST   ,NO,All Other,ROBBERY,43.0552773700001,-76.147243824,6440,2024-12,4,386
5204,-8474611.76713887,5318291.14232337,2024-06-13 00:00:00+00:00,1700,1800,500 OSTROM AVE    ,NO,All Other,LARCENY,43.0415028720001,-76.128732774,6441,2024-06,2,469
5205,-8477035.36600053,5320374.27166741,2024-07-23 00:00:00+00:00,1340,1340,500 N STATE ST     ,NO,All Other,LARCENY,43.0551779720001,-76.150504333,6442,2024-07,2,554
5206,-8478638.25712957,5318861.13063618,2024-06-14 00:00:00+00:00,300,320,500 OTISCO ST     ,NO,All Other,LARCENY,43.045244972,-76.164903349,6443,2024-06,2,469
5207,-8478553.15193171,5318537.89862495,2024-08-07 00:00:00+00:00,153,159,500 OSWEGO ST     ,NO,From Building,BURGLARY,43.0431229100001,-76.1641388359999,6444,2024-08,1,648
5208,-8478638.25712957,5318861.13063618,2024-06-14 00:00:00+00:00,300,315,500 OTISCO ST     ,NO,All Other,LARCENY,43.045244972,-76.164903349,6445,2024-06,2,469
5209,-8477311.2144742,5313230.78976774,2024-08-07 00:00:00+00:00,1800,830,500 PACIFIC AV   ,NO,From Building,BURGLARY,43.0082705240001,-76.152982322,6446,2024-08,1,648
5210,-8478658.54221246,5319910.04903926,2024-06-01 00:00:00+00:00,110,110,500 PARK AV   ,NO,Purse Snatch,LARCENY,43.052130758,-76.1650855729999,6448,2024-06,2,469
5211,-8478658.54221246,5319910.04903926,2024-03-27 00:00:00+00:00,1900,610,500 PARK AV   ,NO,From Motor Vehicle,LARCENY,43.052130758,-76.1650855729999,6449,2024-03,2,489
5212,-8478047.05167043,5320465.80650849,2024-04-10 00:00:00+00:00,1200,1730,500 PLUM ST     ,NO,From Motor Vehicle,LARCENY,43.0557788,-76.1595924599999,6450,2024-04,2,426
5213,-8475929.98416238,5321582.60217734,2024-08-05 00:00:00+00:00,900,2130,500 PARK ST     ,NO,From Motor Vehicle,LARCENY,43.0631088910001,-76.140574519,6451,2024-08,2,648
5214,-8475929.98416238,5321582.60217734,2024-08-13 00:00:00+00:00,1600,2020,500 PARK ST     ,NO,From Building,LARCENY,43.0631088910001,-76.140574519,6453,2024-08,2,648
5215,-8478047.05167043,5320465.80650849,2024-09-13 00:00:00+00:00,1001,1001,500 PLUM ST     ,NO,From Motor Vehicle,LARCENY,43.0557788,-76.1595924599999,6454,2024-09,2,569
5216,-8478047.05167043,5320465.80650849,2024-09-09 00:00:00+00:00,1730,800,500 PLUM ST     ,NO,From Motor Vehicle,LARCENY,43.0557788,-76.1595924599999,6455,2024-09,2,569
5217,-8478047.05167043,5320465.80650849,2024-07-30 00:00:00+00:00,1200,900,500 PLUM ST     ,NO,Of Bicycle,MV THEFT,43.0557788,-76.1595924599999,6456,2024-07,3,554
5218,-8478047.05167043,5320465.80650849,2024-08-04 00:00:00+00:00,1200,1230,500 PLUM ST     ,NO,From Motor Vehicle,LARCENY,43.0557788,-76.1595924599999,6457,2024-08,2,648
5219,-8478047.05167043,5320465.80650849,2024-02-06 00:00:00+00:00,1830,2000,500 PLUM ST     ,NO,Motor Vehicle,MV THEFT,43.0557788,-76.1595924599999,6458,2024-02,3,388
5220,-8478047.05167043,5320465.80650849,2024-01-31 00:00:00+00:00,1825,1825,500 PLUM ST   ,NO,From Building,LARCENY,43.0557788,-76.1595924599999,6459,2024-01,2,430
5221,-8477137.07505704,5322012.70329972,2024-11-02 00:00:00+00:00,1514,1514,500 POND ST     ,NO,All Other,LARCENY,43.0659316270001,-76.151418001,6460,2024-11,2,436
5222,-8477137.07505704,5322012.70329972,2024-04-25 00:00:00+00:00,200,1400,500 POND ST     ,NO,From Building,BURGLARY,43.0659316270001,-76.151418001,6461,2024-04,1,426
5223,-8478191.74262949,5316469.4418722,2024-01-22 00:00:00+00:00,1700,2000,500 RICH ST     ,NO,From Motor Vehicle,LARCENY,43.0295414730001,-76.1608922409999,6463,2024-01,2,430
5224,-8479683.61505301,5319632.37967037,2024-09-17 00:00:00+00:00,1220,1220,500 RICHMOND AV   ,NO,All Other,LARCENY,43.0503080300001,-76.174293959,6464,2024-09,2,569
5225,-8479683.61505301,5319632.37967037,2024-03-29 00:00:00+00:00,700,1100,500 RICHMOND AV   ,NO,All Other,LARCENY,43.0503080300001,-76.174293959,6465,2024-03,2,489
5226,-8479683.61505301,5319632.37967037,2024-04-08 00:00:00+00:00,1700,1730,500 RICHMOND AV   ,NO,From Building,BURGLARY,43.0503080300001,-76.174293959,6466,2024-04,1,426
5227,-8480035.84817828,5318954.51829796,2024-04-28 00:00:00+00:00,1140,1140,500 S  WILBUR AVE    ,NO,All Other,LARCENY,43.045858061,-76.177458123,6467,2024-04,2,426
5228,-8480035.84817828,5318954.51829796,2024-11-23 00:00:00+00:00,1000,2000,500 S  WILBUR AVE    ,NO,All Other,LARCENY,43.045858061,-76.177458123,6468,2024-11,2,436
5229,-8475495.16833891,5318871.72451361,2024-08-22 00:00:00+00:00,1022,1022,500 S CROUSE AV   ,NO,All Other,LARCENY,43.0453145210001,-76.136668502,6469,2024-08,2,648
5230,-8475495.16833891,5318871.72451361,2024-08-07 00:00:00+00:00,1356,1356,500 S CROUSE AV   ,YES,All Other,LARCENY,43.0453145210001,-76.136668502,6470,2024-08,2,648
5231,-8475495.16833891,5318871.72451361,2024-08-09 00:00:00+00:00,1809,1900,500 S CROUSE AV   ,NO,All Other,LARCENY,43.0453145210001,-76.136668502,6472,2024-08,2,648
5232,-8475495.16833891,5318871.72451361,2024-10-24 00:00:00+00:00,1457,1457,500 S CROUSE AV   ,NO,All Other,LARCENY,43.0453145210001,-76.136668502,6473,2024-10,2,531
5233,-8475495.16833891,5318871.72451361,2024-08-05 00:00:00+00:00,330,330,500 S CROUSE AV   ,NO,Of Bicycle,MV THEFT,43.0453145210001,-76.136668502,6474,2024-08,3,648
5234,-8480035.84817828,5318954.51829796,2024-12-30 00:00:00+00:00,30,30,500 S WILBUR AV   ,NO,From Motor Vehicle,LARCENY,43.045858061,-76.177458123,6475,2024-12,2,386
5235,-8481142.16075869,5319436.51229376,2024-04-22 00:00:00+00:00,2115,2115,500 SCHUYLER ST   ,NO,Of Bicycle,MV THEFT,43.0490222490001,-76.187396298,6478,2024-04,3,426
5236,-8481142.16075869,5319436.51229376,2024-04-24 00:00:00+00:00,2157,2157,500 SCHUYLER ST     ,NO,All Other,LARCENY,43.0490222490001,-76.187396298,6480,2024-04,2,426
5237,-8472201.74457968,5318918.9915497,2024-09-10 00:00:00+00:00,839,839,500 SALT SPRINGS RD     ,NO,All Other,LARCENY,43.0456248290001,-76.107083173,6481,2024-09,2,569
5238,-8476707.42635038,5319200.73520718,2024-08-26 00:00:00+00:00,1645,1649,500 S STATE ST     ,NO,Purse Snatch,LARCENY,43.0474744430001,-76.147558401,6482,2024-08,2,648
5239,-8475225.27389952,5322539.30037657,2024-08-09 00:00:00+00:00,827,827,500 SCOVILLE AV ,NO,Of Bicycle,MV THEFT,43.069387485,-76.134243999,6483,2024-08,3,648
5240,-8475225.27389952,5322539.30037657,2024-11-18 00:00:00+00:00,415,1615,500 SCOVILLE AV   ,NO,All Other,LARCENY,43.069387485,-76.134243999,6484,2024-11,2,436
5241,-8476707.42635038,5319200.73520718,2024-07-20 00:00:00+00:00,1816,1816,500 S STATE ST     ,NO,From Coin Operated Machine/Device,LARCENY,43.0474744430001,-76.147558401,6485,2024-07,2,554
5242,-8481142.16075869,5319436.51229376,2024-02-22 00:00:00+00:00,1822,1822,500 SCHUYLER ST     ,NO,From Building,LARCENY,43.0490222490001,-76.187396298,6486,2024-02,2,388
5243,-8478782.00899741,5321766.48921796,2024-08-25 00:00:00+00:00,1400,2100,500 SOLAR ST     ,NO,Of Bicycle,MV THEFT,43.06431575,-76.166194694,6487,2024-08,3,648
5244,-8478782.00899741,5321766.48921796,2024-08-25 00:00:00+00:00,1500,1750,500 SOLAR ST     ,NO,Of Bicycle,MV THEFT,43.06431575,-76.166194694,6488,2024-08,3,648
5245,-8478782.00899741,5321766.48921796,2024-04-06 00:00:00+00:00,1740,2056,500 SOLAR ST     ,NO,Of Bicycle,MV THEFT,43.06431575,-76.166194694,6489,2024-04,3,426
5246,-8478758.78251961,5320642.03235699,2024-05-28 00:00:00+00:00,0,1604,500 SPENCER ST     ,NO,From Building,LARCENY,43.0569355170001,-76.1659860469999,6490,2024-05,2,433
5247,-8480398.81172322,5320972.73835883,2024-08-23 00:00:00+00:00,1349,1349,500 STATE FAIR BLVD   ,NO,Of MV Parts/Accessories,LARCENY,43.059106157,-76.18071868,6491,2024-08,2,648
5248,-8480398.81172322,5320972.73835883,2024-08-26 00:00:00+00:00,1400,1200,500 STATE FAIR BLVD   ,NO,Of Bicycle,MV THEFT,43.059106157,-76.18071868,6492,2024-08,3,648
5249,-8479645.64375206,5316394.05563226,2024-01-02 00:00:00+00:00,1200,1100,500 STINARD AV   ,NO,Motor Vehicle,MV THEFT,43.029046432,-76.173952857,6495,2024-01,3,430
5250,-8480398.81172322,5320972.73835883,2024-12-20 00:00:00+00:00,714,714,500 STATE FAIR BLVD   ,NO,All Other,LARCENY,43.059106157,-76.18071868,6497,2024-12,2,386
5251,-8480398.81172322,5320972.73835883,2024-01-18 00:00:00+00:00,1600,830,500 STATE FAIR BLVD   ,NO,All Other,LARCENY,43.059106157,-76.18071868,6498,2024-01,2,430
5252,-8481147.63845688,5318825.17271524,2024-04-23 00:00:00+00:00,1200,1255,500 TENNYSON AV   ,NO,All Other,LARCENY,43.0450089070001,-76.187445505,6500,2024-04,2,426
5253,-8481147.63845688,5318825.17271524,2024-01-02 00:00:00+00:00,1228,1230,500 TENNYSON AV   ,NO,All Other,LARCENY,43.0450089070001,-76.187445505,6501,2024-01,2,430
5254,-8481147.63845688,5318825.17271524,2024-09-23 00:00:00+00:00,100,940,500 TENNYSON AV   ,NO,All Other,LARCENY,43.0450089070001,-76.187445505,6502,2024-09,2,569
5255,-8481147.63845688,5318825.17271524,2024-09-30 00:00:00+00:00,600,600,500 TENNYSON AVE    ,NO,From Motor Vehicle,LARCENY,43.0450089070001,-76.187445505,6503,2024-09,2,569
5256,-8481147.63845688,5318825.17271524,2024-05-24 00:00:00+00:00,900,900,500 TENNYSON AVE    ,NO,All Other,LARCENY,43.0450089070001,-76.187445505,6504,2024-05,2,433
5257,-8481147.63845688,5318825.17271524,2024-12-13 00:00:00+00:00,1932,1932,500 TENNYSON AVE    ,NO,From Building,LARCENY,43.0450089070001,-76.187445505,6505,2024-12,2,386
5258,-8477903.74107306,5313910.39250926,2024-02-15 00:00:00+00:00,0,0,500 VALLEY DR   ,NO,From Motor Vehicle,LARCENY,43.0127346570001,-76.1583050789999,6506,2024-02,2,388
5259,-8477903.74107306,5313910.39250926,2024-08-08 00:00:00+00:00,0,1310,500 VALLEY DR     ,NO,Of Bicycle,MV THEFT,43.0127346570001,-76.1583050789999,6507,2024-08,3,648
5260,-8477903.74107306,5313910.39250926,2024-11-05 00:00:00+00:00,1300,1030,500 VALLEY DR     ,NO,Of Bicycle,MV THEFT,43.0127346570001,-76.1583050789999,6508,2024-11,3,436
5261,-8477903.74107306,5313910.39250926,2024-08-21 00:00:00+00:00,2100,1025,500 VALLEY DR     ,NO,Of Bicycle,MV THEFT,43.0127346570001,-76.1583050789999,6509,2024-08,3,648
5262,-8477903.74107306,5313910.39250926,2024-09-03 00:00:00+00:00,700,700,500 VALLEY DR     ,YES,From Building,BURGLARY,43.0127346570001,-76.1583050789999,6510,2024-09,1,569
5263,-8477903.74107306,5313910.39250926,2024-10-07 00:00:00+00:00,1410,1410,500 VALLEY DR     ,NO,All Other,LARCENY,43.0127346570001,-76.1583050789999,6511,2024-10,2,531
5264,-8477085.78526958,5315662.11732539,2024-09-03 00:00:00+00:00,1551,1551,500 W COLVIN ST     ,NO,From Motor Vehicle,LARCENY,43.024239784,-76.150957257,6512,2024-09,2,569
5265,-8477085.78526958,5315662.11732539,2024-09-03 00:00:00+00:00,1213,1400,500 W COLVIN ST     ,NO,From Motor Vehicle,LARCENY,43.024239784,-76.150957257,6513,2024-09,2,569
5266,-8479502.15615669,5321017.62309702,2024-07-10 00:00:00+00:00,1525,1304,500 W BEAR ST   ,NO,All Other,LARCENY,43.059400759,-76.172663886,6515,2024-07,2,554
5267,-8481086.58316708,5318590.56333941,2024-06-07 00:00:00+00:00,2330,700,500 WHITTIER AVE    ,NO,All Other,LARCENY,43.0434686660001,-76.1868970359999,6517,2024-06,2,469
5268,-8474019.80159025,5320629.31741844,2024-07-07 00:00:00+00:00,425,430,500 WINTON ST     ,NO,Of Bicycle,MV THEFT,43.0568520590001,-76.123415057,6518,2024-07,3,554
5269,-8474019.80159025,5320629.31741844,2024-06-25 00:00:00+00:00,1330,1400,500 WINTON ST     ,NO,All Other,LARCENY,43.0568520590001,-76.123415057,6519,2024-06,2,469
5270,-8474019.80159025,5320629.31741844,2024-09-02 00:00:00+00:00,1030,1100,500 WINTON ST     ,NO,All Other,LARCENY,43.0568520590001,-76.123415057,6521,2024-09,2,569
5271,-8474019.80159025,5320629.31741844,2024-03-07 00:00:00+00:00,900,2030,500 WINTON ST     ,NO,All Other,LARCENY,43.0568520590001,-76.123415057,6522,2024-03,2,489
5272,-8478376.94252862,5323140.19442654,2024-09-23 00:00:00+00:00,1847,1847,500 WOLF ST     ,NO,From Building,BURGLARY,43.0733306880001,-76.16255592,6523,2024-09,1,569
5273,-8478376.94252862,5323140.19442654,2024-10-09 00:00:00+00:00,1704,1829,500 WOLF ST     ,NO,From Motor Vehicle,LARCENY,43.0733306880001,-76.16255592,6524,2024-10,2,531
5274,-8478376.94252862,5323140.19442654,2024-12-22 00:00:00+00:00,530,606,500 WOLF ST     ,NO,Of Bicycle,MV THEFT,43.0733306880001,-76.16255592,6526,2024-12,3,386
5275,-8478376.94252862,5323140.19442654,2024-02-19 00:00:00+00:00,1533,1541,500 WOLF ST     ,NO,From Motor Vehicle,LARCENY,43.0733306880001,-76.16255592,6527,2024-02,2,388
5276,-8478376.94252862,5323140.19442654,2024-03-04 00:00:00+00:00,1344,1344,500 WOLF ST   ,YES,Shoplifting,LARCENY,43.0733306880001,-76.16255592,6529,2024-03,2,489
5277,-8478007.09654484,5318741.82029918,2024-05-25 00:00:00+00:00,1900,2215,500 WYOMING ST     ,NO,From Motor Vehicle,LARCENY,43.044461692,-76.159233537,6531,2024-05,2,433
5278,-8476294.41834911,5310956.2313035,2024-08-09 00:00:00+00:00,1800,800,5300 S SALINA ST   ,NO,Of Bicycle,MV THEFT,42.9933271830001,-76.143848287,6532,2024-08,3,648
5279,-8476311.379432,5310797.25556147,2024-08-29 00:00:00+00:00,700,1200,5400 S SALINA ST     ,NO,All Other,LARCENY,42.9922826120001,-76.1440006509999,6534,2024-08,2,648
5280,-8469461.02509786,5320303.06399849,2024-02-03 00:00:00+00:00,2100,500,5800 THOMPSON RD   ,NO,From Building,LARCENY,43.054710566,-76.082462871,6536,2024-02,2,388
5281,-8479988.96107667,5316806.77876283,2024-02-01 00:00:00+00:00,221,221,600 ARTHUR ST   ,NO,Motor Vehicle,MV THEFT,43.031756624,-76.1770369289999,6537,2024-02,3,388
5282,-8476324.9707626,5310660.36585914,2024-08-28 00:00:00+00:00,740,740,5500 S  SALINA ST     ,NO,Of Bicycle,MV THEFT,42.991383146,-76.144122744,6538,2024-08,3,648
5283,-8476333.00892039,5310155.74390414,2024-06-07 00:00:00+00:00,30,1151,5700 S SALINA ST     ,NO,Of Bicycle,MV THEFT,42.9880672950001,-76.144194952,6539,2024-06,3,469
5284,-8476333.00892039,5310155.74390414,2024-07-03 00:00:00+00:00,128,1000,5700 S SALINA ST     ,NO,Of Bicycle,MV THEFT,42.9880672950001,-76.144194952,6540,2024-07,3,554
5285,-8479988.96107667,5316806.77876283,2024-02-15 00:00:00+00:00,1050,1050,600 ARTHUR ST ,NO,Motor Vehicle,MV THEFT,43.031756624,-76.1770369289999,6541,2024-02,3,388
5286,-8476760.38860187,5321320.25082031,2024-06-04 00:00:00+00:00,2100,645,600 ASH ST     ,NO,From Motor Vehicle,LARCENY,43.061387026,-76.148034169,6542,2024-06,2,469
