X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,unemployment_rate,CrimeType
-8477382.0499605,5318739.12727371,2023-10-14 00:00:00+00:00,2100,730,100 DICKERSON ST     ,NO,Motor Vehicle,MV THEFT,43.044444012,-76.153618648,194,2023-10-01,3.7,3
-8478039.59760601,5322945.94393786,2023-05-09 00:00:00+00:00,1000,1511,0 BEAR ST & SPRING ST    ,NO,All Other,LARCENY,43.072056,-76.159525499,200,2023-05-01,3.2,2
-8473582.75492419,5320563.9499759,2023-03-01 00:00:00+00:00,0000,0,0 VANN ST & GREENWAY AV    ,NO,All Other,LARCENY,43.0564230000001,-76.119489,202,2023-03-01,3.6,2
-8479620.05618786,5322321.931704,2023-06-10 00:00:00+00:00,1300,1300,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,203,2023-06-01,3.5,2
-8477382.0499605,5318739.12727371,2023-06-23 00:00:00+00:00,0630,631,100 DICKERSON ST     ,NO,All Other,LARCENY,43.044444012,-76.153618648,204,2023-06-01,3.5,2
-8479226.82008664,5321290.68857876,2023-02-02 00:00:00+00:00,1230,1325,0 W BEAR ST & VAN RENSSELAER ST        ,NO,Motor Vehicle,MV THEFT,43.0611930000001,-76.1701905,208,2023-02-01,4.1,3
-8477382.0499605,5318739.12727371,2023-12-25 00:00:00+00:00,2007,2007,100 DICKERSON ST     ,YES,From Motor Vehicle,LARCENY,43.044444012,-76.153618648,210,2023-12-01,4.2,2
-8477382.0499605,5318739.12727371,2023-07-02 00:00:00+00:00,1200,835,100 DICKERSON ST     ,NO,From Motor Vehicle,LARCENY,43.044444012,-76.153618648,212,2023-07-01,3.5,2
-8476283.48799963,5309755.92702259,2023-10-09 00:00:00+00:00,0100,1000,100 DORWIN AV   ,NO,Motor Vehicle,MV THEFT,42.9854399870001,-76.1437500979999,214,2023-10-01,3.7,3
-8479620.05618786,5322321.931704,2023-07-08 00:00:00+00:00,1850,1850,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,219,2023-07-01,3.5,2
-8476123.9687278,5318117.98051142,2023-09-06 00:00:00+00:00,1700,2308,100 DYER CT     ,YES,From Building,BURGLARY,43.040365981,-76.1423171119999,222,2023-09-01,3.6,1
-8474398.49213021,5321569.96518914,2023-10-14 00:00:00+00:00,0000,1400,100 DURSTON AV   ,NO,Motor Vehicle,MV THEFT,43.0630259530001,-76.126816892,224,2023-10-01,3.7,3
-8477342.79336471,5318617.11758358,2023-03-19 00:00:00+00:00,0000,0,0 W ONONDAGA ST & S CLINTON ST    ,NO,All Other,LARCENY,43.043643,-76.153266,225,2023-03-01,3.6,2
-8476123.9687278,5318117.98051142,2023-10-11 00:00:00+00:00,0544,650,100 DYER CT     ,NO,From Motor Vehicle,LARCENY,43.040365981,-76.1423171119999,226,2023-10-01,3.7,2
-8476123.9687278,5318117.98051142,2023-08-10 00:00:00+00:00,0113,113,100 DYER CT     ,NO,All Other,LARCENY,43.040365981,-76.1423171119999,227,2023-08-01,3.8,2
-8476123.9687278,5318117.98051142,2023-10-11 00:00:00+00:00,0544,650,100 DYER CT     ,NO,From Building,LARCENY,43.040365981,-76.1423171119999,229,2023-10-01,3.7,2
-8480831.32356719,5318714.44956993,2023-10-15 00:00:00+00:00,0145,150,0 WHITTIER AV & BURNET PARK DR    ,NO,Motor Vehicle,MV THEFT,43.0442820000001,-76.184604,230,2023-10-01,3.7,3
-8477726.19505684,5315639.09286879,2023-09-23 00:00:00+00:00,2115,2200,100 E  BISSELL ST     ,NO,From Motor Vehicle,LARCENY,43.0240885760001,-76.156710156,231,2023-09-01,3.6,2
-8479620.05618786,5322321.931704,2023-11-16 00:00:00+00:00,1522,1522,1 DESTINY USA DR,NO,Shoplifting,BURGLARY,43.067961,-76.1737229999999,232,2023-11-01,3.7,1
-8477726.19505684,5315639.09286879,2023-01-24 00:00:00+00:00,1630,1630,100 E  BISSELL ST     ,NO,Motor Vehicle,MV THEFT,43.0240885760001,-76.156710156,233,2023-01-01,4.1,3
-8477219.99872684,5319129.18917651,2023-06-20 00:00:00+00:00,1340,1410,100 E  JEFFERSON ST     ,YES,Shoplifting,LARCENY,43.047004757,-76.1521629169999,235,2023-06-01,3.5,2
-8479620.05618786,5322321.931704,2023-06-30 00:00:00+00:00,1924,1924,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,236,2023-06-01,3.5,2
-8477214.12551051,5319659.62634555,2023-02-18 00:00:00+00:00,1140,200,100 E  WATER ST     ,NO,All Other,LARCENY,43.0504868900001,-76.152110157,237,2023-02-01,4.1,2
-8477214.12551051,5319659.62634555,2023-09-03 00:00:00+00:00,0000,1452,100 E  WATER ST     ,NO,Of Bicycle,MV THEFT,43.0504868900001,-76.152110157,238,2023-09-01,3.6,3
-8479620.05618786,5322321.931704,2023-11-16 00:00:00+00:00,1746,1746,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,239,2023-11-01,3.7,2
-8476521.65148609,5316080.13570293,2023-03-14 00:00:00+00:00,1430,1757,100 E BEARD AV   ,YES,From Building,BURGLARY,43.026984962,-76.145889557,240,2023-03-01,3.6,1
-8479620.05618786,5322321.931704,2023-11-22 00:00:00+00:00,1426,1426,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,241,2023-11-01,3.7,2
-8477726.19505684,5315639.09286879,2023-11-12 00:00:00+00:00,2230,2230,100 E BISSELL ST     ,NO,Motor Vehicle,MV THEFT,43.0240885760001,-76.156710156,242,2023-11-01,3.7,3
-8476521.65148609,5316080.13570293,2023-08-12 00:00:00+00:00,1700,2100,100 E BEARD AV   ,NO,Motor Vehicle,MV THEFT,43.026984962,-76.145889557,243,2023-08-01,3.8,3
-8479620.05618786,5322321.931704,2023-07-01 00:00:00+00:00,1705,2245,1 DESTINY USA DR,NO,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,244,2023-07-01,3.5,2
-8476192.04627371,5315113.72041438,2023-10-29 00:00:00+00:00,2200,2200,100 E BRIGHTON AV   ,NO,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,245,2023-10-01,3.7,3
-8479620.05618786,5322321.931704,2023-11-16 00:00:00+00:00,1831,1836,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,246,2023-11-01,3.7,2
-8476192.04627371,5315113.72041438,2023-10-28 00:00:00+00:00,2142,2142,100 E BRIGHTON AV   ,NO,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,247,2023-10-01,3.7,3
-8476192.04627371,5315113.72041438,2023-07-28 00:00:00+00:00,0500,122,100 E BRIGHTON AV   ,YES,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,248,2023-07-01,3.5,3
-8479620.05618786,5322321.931704,2023-06-10 00:00:00+00:00,1250,1250,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,249,2023-06-01,3.5,2
-8477290.46207209,5311635.22675908,2023-06-12 00:00:00+00:00,2132,632,100 E CHAFFEE AV ,NO,Motor Vehicle,MV THEFT,42.997788412,-76.1527958999999,250,2023-06-01,3.5,3
-8479620.05618786,5322321.931704,2023-07-03 00:00:00+00:00,1345,1345,1 DESTINY USA DR,YES,From Building,BURGLARY,43.067961,-76.1737229999999,251,2023-07-01,3.5,1
-8476192.04627371,5315113.72041438,2023-08-04 00:00:00+00:00,2200,800,100 E BRIGHTON AV   ,YES,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,252,2023-08-01,3.8,3
-8479620.05618786,5322321.931704,2023-07-20 00:00:00+00:00,1925,1930,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,253,2023-07-01,3.5,2
-8476192.04627371,5315113.72041438,2023-05-02 00:00:00+00:00,0756,756,100 E BRIGHTON AV   ,YES,All Other,LARCENY,43.020638208,-76.142928663,254,2023-05-01,3.2,2
-8479620.05618786,5322321.931704,2023-07-09 00:00:00+00:00,1057,1057,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,255,2023-07-01,3.5,2
-8476443.11569665,5315857.91033303,2023-10-11 00:00:00+00:00,1444,1444,100 E COLVIN ST     ,NO,From Motor Vehicle,MV THEFT,43.0255255960001,-76.145184058,257,2023-10-01,3.7,3
-8479620.05618786,5322321.931704,2023-11-17 00:00:00+00:00,2000,2010,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,258,2023-11-01,3.7,2
-8479620.05618786,5322321.931704,2023-06-28 00:00:00+00:00,1650,1650,1 DESTINY USA DR,NO,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,261,2023-06-01,3.5,2
-8477219.99872684,5319129.18917651,2023-06-22 00:00:00+00:00,1830,2315,100 E JEFFERSON ST     ,NO,From Building,BURGLARY,43.047004757,-76.1521629169999,262,2023-06-01,3.5,1
-8479620.05618786,5322321.931704,2023-07-04 00:00:00+00:00,1247,1248,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,263,2023-07-01,3.5,2
-8477219.99872684,5319129.18917651,2023-08-04 00:00:00+00:00,1348,1348,100 E JEFFERSON ST     ,YES,From Building,BURGLARY,43.047004757,-76.1521629169999,264,2023-08-01,3.8,1
-8477219.99872684,5319129.18917651,2023-05-12 00:00:00+00:00,1200,1200,100 E JEFFERSON ST     ,NO,All Other,MV THEFT,43.047004757,-76.1521629169999,265,2023-05-01,3.2,3
-8479620.05618786,5322321.931704,2023-11-17 00:00:00+00:00,1817,1817,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,266,2023-11-01,3.7,2
-8476050.70102195,5314001.1740992,2023-08-02 00:00:00+00:00,0900,900,100 E MATSON AV   ,NO,From Motor Vehicle,LARCENY,43.013330953,-76.141658937,267,2023-08-01,3.8,2
-8479620.05618786,5322321.931704,2023-07-04 00:00:00+00:00,1305,1306,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,268,2023-07-01,3.5,2
-8477793.88777127,5312855.77333063,2023-12-19 00:00:00+00:00,1202,1508,0 MAXWELL CT     ,NO,From Building,BURGLARY,43.0058070000001,-76.1573182499999,270,2023-12-01,4.2,1
-8476135.32565357,5314955.75014101,2023-12-09 00:00:00+00:00,1100,1417,100 E LAFAYETTE AV   ,NO,From Building,LARCENY,43.0196007050001,-76.142419133,271,2023-12-01,4.2,2
-8479620.05618786,5322321.931704,2023-11-17 00:00:00+00:00,1541,1541,1 DESTINY USA DR,NO,Shoplifting,BURGLARY,43.067961,-76.1737229999999,272,2023-11-01,3.7,1
-8479620.05618786,5322321.931704,2023-07-06 00:00:00+00:00,1513,1830,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,274,2023-07-01,3.5,2
-8475122.68664354,5314787.95851495,2023-11-17 00:00:00+00:00,1830,0,100 E REMINGTON AV   ,NO,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,275,2023-11-01,3.7,3
-8479620.05618786,5322321.931704,2023-07-17 00:00:00+00:00,2233,2345,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,276,2023-07-01,3.5,2
-8477214.12551051,5319659.62634555,2023-02-13 00:00:00+00:00,2310,800,100 E WATER ST     ,YES,Motor Vehicle,MV THEFT,43.0504868900001,-76.152110157,277,2023-02-01,4.1,3
-8479620.05618786,5322321.931704,2023-11-16 00:00:00+00:00,1220,1500,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,278,2023-11-01,3.7,2
-8477214.12551051,5319659.62634555,2023-10-08 00:00:00+00:00,1030,1041,100 E WATER ST     ,NO,Motor Vehicle,MV THEFT,43.0504868900001,-76.152110157,280,2023-10-01,3.7,3
-8471890.00024564,5318989.73977067,2023-11-29 00:00:00+00:00,1200,1230,100 EDGEHILL RD     ,NO,All Other,LARCENY,43.0460892880001,-76.104282726,281,2023-11-01,3.7,2
-8476409.2926052,5315750.3955252,2023-09-09 00:00:00+00:00,2100,953,100 ELK ST     ,NO,From Motor Vehicle,LARCENY,43.0248195280001,-76.1448802199999,282,2023-09-01,3.6,2
-8476409.2926052,5315750.3955252,2023-04-22 00:00:00+00:00,1741,1741,100 ELK ST     ,NO,From Building,LARCENY,43.0248195280001,-76.1448802199999,283,2023-04-01,2.9,2
-8473919.70199094,5321633.50501291,2023-07-02 00:00:00+00:00,1810,919,100 ELDORADO ST     ,NO,All Other,LARCENY,43.063442971,-76.122515847,284,2023-07-01,3.5,2
-8476409.2926052,5315750.3955252,2023-09-18 00:00:00+00:00,0200,1035,100 ELK ST     ,NO,From Motor Vehicle,LARCENY,43.0248195280001,-76.1448802199999,286,2023-09-01,3.6,2
-8478266.35986154,5314828.14521412,2023-12-20 00:00:00+00:00,1345,1301,100 ELMWOOD AVE    ,NO,All Other,LARCENY,43.0187626200001,-76.161562539,287,2023-12-01,4.2,2
-8477466.36423338,5312761.9352608,2023-01-03 00:00:00+00:00,0921,921,100 ENGLEWOOD AV   ,NO,All Other,LARCENY,43.005190552,-76.154376056,288,2023-01-01,4.1,2
-8481211.31365089,5320152.48848411,2023-01-13 00:00:00+00:00,1930,1030,100 ERIE ST     ,NO,Motor Vehicle,MV THEFT,43.053722179,-76.188017509,289,2023-01-01,4.1,3
-8477212.33727421,5319713.37257234,2023-09-05 00:00:00+00:00,1500,630,100 ERIE BLVD E,NO,From Motor Vehicle,LARCENY,43.0508397040001,-76.152094093,290,2023-09-01,3.6,2
-8476673.14974333,5315616.18556417,2023-01-03 00:00:00+00:00,2242,2242,100 FAGE AV   ,YES,Pocket Picking,LARCENY,43.0239381370001,-76.147250489,291,2023-01-01,4.1,2
-8479796.48066022,5320122.57360737,2023-07-24 00:00:00+00:00,2109,2109,100 EUREKA ST     ,YES,All Other,LARCENY,43.0535258140001,-76.175307848,293,2023-07-01,3.5,2
-8476673.14974333,5315616.18556417,2023-06-03 00:00:00+00:00,2300,1700,100 FAGE AV   ,YES,From Building,BURGLARY,43.0239381370001,-76.147250489,294,2023-06-01,3.5,1
-8476673.14974333,5315616.18556417,2023-06-29 00:00:00+00:00,0338,340,100 FAGE AV   ,NO,From Motor Vehicle,LARCENY,43.0239381370001,-76.147250489,295,2023-06-01,3.5,2
-8476673.14974333,5315616.18556417,2023-08-06 00:00:00+00:00,2200,645,100 FAGE AV   ,NO,From Motor Vehicle,LARCENY,43.0239381370001,-76.147250489,296,2023-08-01,3.8,2
-8476673.14974333,5315616.18556417,2023-09-08 00:00:00+00:00,0945,700,100 FAGE AV   ,NO,From Motor Vehicle,LARCENY,43.0239381370001,-76.147250489,297,2023-09-01,3.6,2
-8474071.96690551,5322973.79398906,2023-12-20 00:00:00+00:00,1835,1835,100 FEIGEL AVE    ,NO,All Other,LARCENY,43.072238756,-76.123883666,298,2023-12-01,4.2,2
-8473174.24723598,5318880.76410175,2023-04-21 00:00:00+00:00,0501,1243,100 FELLOWS AV   ,NO,All Other,LARCENY,43.045373866,-76.115819313,299,2023-04-01,2.9,2
-8473174.24723598,5318880.76410175,2023-04-21 00:00:00+00:00,1224,1224,100 FELLOWS AV   ,NO,From Motor Vehicle,LARCENY,43.045373866,-76.115819313,300,2023-04-01,2.9,2
-8470599.16982063,5318408.7482888,2023-07-19 00:00:00+00:00,0230,230,100 E GENESEE ST     ,NO,From Building,LARCENY,43.0422750000001,-76.092686999,301,2023-07-01,3.5,2
-8470599.16982063,5318408.7482888,2023-02-03 00:00:00+00:00,1530,1030,100 E GENESEE ST     ,NO,All Other,LARCENY,43.0422750000001,-76.092686999,303,2023-02-01,4.1,2
-8477092.82544813,5318776.13938196,2023-08-31 00:00:00+00:00,0457,457,100 E ONONDAGA ST     ,YES,From Building,LARCENY,43.0446870000001,-76.1510205,305,2023-08-01,3.8,2
-8477092.82544813,5318776.13938196,2023-05-03 00:00:00+00:00,0201,205,100 E ONONDAGA ST     ,NO,From Building,LARCENY,43.0446870000001,-76.1510205,306,2023-05-01,3.2,2
-8477092.82544813,5318776.13938196,2023-08-27 00:00:00+00:00,1600,841,100 E ONONDAGA ST     ,NO,All Other,LARCENY,43.0446870000001,-76.1510205,307,2023-08-01,3.8,2
-8477092.82544813,5318776.13938196,2023-05-11 00:00:00+00:00,1600,2130,100 E ONONDAGA ST   ,NO,From Motor Vehicle,LARCENY,43.0446870000001,-76.1510205,308,2023-05-01,3.2,2
-8476232.71540252,5311085.87335652,2023-08-06 00:00:00+00:00,2230,2230,100 E WARRINGTON RD     ,YES,Motor Vehicle,MV THEFT,42.994179,-76.143294,309,2023-08-01,3.8,3
-8477183.49517338,5319493.14196132,2023-03-25 00:00:00+00:00,1924,1100,100 E WASHINGTON ST     ,NO,From Building,BURGLARY,43.0493940000001,-76.1518349999999,310,2023-03-01,3.6,1
-8477183.49517338,5319493.14196132,2023-04-26 00:00:00+00:00,1945,550,100 E WASHINGTON ST     ,NO,Motor Vehicle,MV THEFT,43.0493940000001,-76.1518349999999,311,2023-04-01,2.9,3
-8477183.49517338,5319493.14196132,2023-11-07 00:00:00+00:00,0500,1011,100 E WASHINGTON ST     ,NO,From Motor Vehicle,LARCENY,43.0493940000001,-76.1518349999999,312,2023-11-01,3.7,2
-8477370.84587639,5314647.93287632,2023-03-29 00:00:00+00:00,1600,830,100 EDMUND AV   ,NO,From Building,BURGLARY,43.0175790000001,-76.153518,313,2023-03-01,3.6,1
-8473286.19980071,5322681.24794269,2023-08-23 00:00:00+00:00,0100,130,100 EDTIM RD     ,NO,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,314,2023-08-01,3.8,3
-8473286.19980071,5322681.24794269,2023-08-28 00:00:00+00:00,2200,900,100 EDTIM RD     ,NO,Of Bicycle,MV THEFT,43.070319,-76.1168249999999,316,2023-08-01,3.8,3
-8473286.19980071,5322681.24794269,2023-10-14 00:00:00+00:00,0300,300,100 EDTIM RD   ,NO,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,317,2023-10-01,3.7,3
-8473286.19980071,5322681.24794269,2023-09-20 00:00:00+00:00,2230,800,100 EDTIM RD     ,YES,From Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,318,2023-09-01,3.6,3
-8473286.19980071,5322681.24794269,2023-10-09 00:00:00+00:00,1425,2250,100 EDTIM RD     ,NO,From Building,BURGLARY,43.070319,-76.1168249999999,319,2023-10-01,3.7,1
-8473286.19980071,5322681.24794269,2023-08-10 00:00:00+00:00,0045,45,100 EDTIM RD     ,NO,Of Bicycle,MV THEFT,43.070319,-76.1168249999999,320,2023-08-01,3.8,3
-8473286.19980071,5322681.24794269,2023-08-16 00:00:00+00:00,0154,154,100 EDTIM RD     ,NO,From Motor Vehicle,LARCENY,43.070319,-76.1168249999999,321,2023-08-01,3.8,2
-8473286.19980071,5322681.24794269,2023-04-12 00:00:00+00:00,0830,1500,100 EDTIM RD     ,NO,From Building,LARCENY,43.070319,-76.1168249999999,322,2023-04-01,2.9,2
-8473286.19980071,5322681.24794269,2023-01-23 00:00:00+00:00,0917,917,100 EDTIM RD     ,NO,All Other,LARCENY,43.070319,-76.1168249999999,323,2023-01-01,4.1,2
-8473286.19980071,5322681.24794269,2023-10-22 00:00:00+00:00,2000,830,100 EDTIM RD     ,NO,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,324,2023-10-01,3.7,3
-8473286.19980071,5322681.24794269,2023-01-28 00:00:00+00:00,2100,2223,100 EDTIM RD     ,NO,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,325,2023-01-01,4.1,3
-8477149.4314092,5324139.22627855,2023-09-28 00:00:00+00:00,1700,800,100 ELLEN ST     ,NO,Motor Vehicle,MV THEFT,43.079886,-76.151529,327,2023-09-01,3.6,3
-8477149.4314092,5324139.22627855,2023-09-23 00:00:00+00:00,0330,330,100 ELLEN ST     ,NO,Motor Vehicle,MV THEFT,43.079886,-76.151529,328,2023-09-01,3.6,3
-8475834.46992421,5318682.91937883,2023-08-31 00:00:00+00:00,2300,2300,100 ELIZ.BLACKWELL ST     ,NO,From Building,LARCENY,43.0440750000001,-76.1397165,329,2023-08-01,3.8,2
-8480691.06100879,5319229.91473747,2023-07-31 00:00:00+00:00,0106,110,100 EMERSON AV   ,YES,All Other,LARCENY,43.047666,-76.183344,330,2023-07-01,3.5,2
-8480691.06100879,5319229.91473747,2023-07-11 00:00:00+00:00,2200,2005,100 EMERSON AV   ,NO,From Building,BURGLARY,43.047666,-76.183344,331,2023-07-01,3.5,1
-8470577.12878408,5318130.47285814,2023-03-09 00:00:00+00:00,1200,922,100 ENFIELD PL     ,NO,Unknown,LARCENY,43.040448,-76.0924890009999,332,2023-03-01,3.6,2
-8473881.8147362,5314857.58866104,2023-11-03 00:00:00+00:00,2100,1000,100 FARM ACRE RD     ,NO,From Motor Vehicle,LARCENY,43.0189560000001,-76.1221755,333,2023-11-01,3.7,2
-8471794.9082423,5319405.39872941,2023-10-09 00:00:00+00:00,1230,1330,100 FAYETTE BLVD   ,NO,Of Bicycle,MV THEFT,43.048818,-76.1034284999999,334,2023-10-01,3.7,3
-8473881.8147362,5314857.58866104,2023-02-12 00:00:00+00:00,1115,1115,100 FARM ACRE RD     ,NO,All Other,LARCENY,43.0189560000001,-76.1221755,335,2023-02-01,4.1,2
-8473881.8147362,5314857.58866104,2023-10-30 00:00:00+00:00,1330,1400,100 FARM ACRE RD     ,NO,All Other,LARCENY,43.0189560000001,-76.1221755,336,2023-10-01,3.7,2
-8478740.91062065,5317318.99773464,2023-01-14 00:00:00+00:00,2245,315,100 FITCH ST   ,NO,Motor Vehicle,MV THEFT,43.0351200000001,-76.165825501,337,2023-01-01,4.1,3
-8472663.53422896,5322651.0758185,2023-07-26 00:00:00+00:00,0230,230,100 FOBES AV   ,NO,Motor Vehicle,MV THEFT,43.070121,-76.1112315,338,2023-07-01,3.5,3
-8475991.7643647,5318284.00310549,2023-08-08 00:00:00+00:00,1900,800,100 FRISBIE CT     ,NO,From Motor Vehicle,LARCENY,43.041456,-76.1411295,340,2023-08-01,3.8,2
-8475991.7643647,5318284.00310549,2023-02-05 00:00:00+00:00,0100,100,100 FRISBIE CT   ,NO,Motor Vehicle,MV THEFT,43.041456,-76.1411295,341,2023-02-01,4.1,3
-8475991.7643647,5318284.00310549,2023-08-27 00:00:00+00:00,0540,540,100 FRISBIE CT     ,NO,From Motor Vehicle,LARCENY,43.041456,-76.1411295,342,2023-08-01,3.8,2
-8469837.74461491,5318558.17053548,2023-10-20 00:00:00+00:00,1220,1220,100 GIFFORD ST     ,YES,Motor Vehicle,MV THEFT,43.043256,-76.0858469999999,344,2023-10-01,3.7,3
-8479407.65859944,5320914.97137431,2023-01-04 00:00:00+00:00,1245,1245,100 GIMINSKI DR     ,NO,All Other,LARCENY,43.058727,-76.171815,345,2023-01-01,4.1,2
-8479407.65859944,5320914.97137431,2023-10-08 00:00:00+00:00,0140,140,100 GIMINSKI DR     ,NO,Motor Vehicle,MV THEFT,43.058727,-76.171815,346,2023-10-01,3.7,3
-8478537.02875062,5318107.16938038,2023-09-12 00:00:00+00:00,1640,1640,100 GRACE ST     ,NO,All Other,LARCENY,43.0402950000001,-76.163993999,347,2023-09-01,3.6,2
-8478537.02875062,5318107.16938038,2023-07-15 00:00:00+00:00,1800,2148,100 GRACE ST     ,NO,From Building,BURGLARY,43.0402950000001,-76.163993999,348,2023-07-01,3.5,1
-8478537.02875062,5318107.16938038,2023-08-15 00:00:00+00:00,0920,1305,100 GRACE ST     ,NO,All Other,LARCENY,43.0402950000001,-76.163993999,349,2023-08-01,3.8,2
-8478537.02875062,5318107.16938038,2023-01-08 00:00:00+00:00,0700,1525,100 GRACE ST     ,NO,Motor Vehicle,MV THEFT,43.0402950000001,-76.163993999,350,2023-01-01,4.1,3
-8478537.02875062,5318107.16938038,2023-04-21 00:00:00+00:00,1600,1300,100 GRACE ST     ,NO,Motor Vehicle,MV THEFT,43.0402950000001,-76.163993999,352,2023-04-01,2.9,3
-8479501.83488864,5318216.83331191,2023-07-17 00:00:00+00:00,2300,930,100 GRAND AV   ,NO,Motor Vehicle,MV THEFT,43.0410150000001,-76.1726609999999,353,2023-07-01,3.5,3
-8479501.83488864,5318216.83331191,2023-12-11 00:00:00+00:00,1450,1500,100 GRAND AV   ,NO,Motor Vehicle,MV THEFT,43.0410150000001,-76.1726609999999,354,2023-12-01,4.2,3
-8479501.83488864,5318216.83331191,2023-12-15 00:00:00+00:00,0255,1100,100 GRAND AV   ,NO,Motor Vehicle,MV THEFT,43.0410150000001,-76.1726609999999,355,2023-12-01,4.2,3
-8479501.83488864,5318216.83331191,2023-12-06 00:00:00+00:00,1320,1320,100 GRAND AV   ,NO,All Other,LARCENY,43.0410150000001,-76.1726609999999,356,2023-12-01,4.2,2
-8479501.83488864,5318216.83331191,2023-01-24 00:00:00+00:00,1800,2328,100 GRAND AV   ,NO,Unknown,LARCENY,43.0410150000001,-76.1726609999999,357,2023-01-01,4.1,2
-8475465.7797707,5320451.5162231,2023-11-03 00:00:00+00:00,0102,108,100 GREEN ST     ,NO,From Building,BURGLARY,43.055685,-76.1364045,358,2023-11-01,3.7,1
-8475465.7797707,5320451.5162231,2023-12-06 00:00:00+00:00,1130,1200,100 GREEN ST     ,NO,All Other,LARCENY,43.055685,-76.1364045,359,2023-12-01,4.2,2
-8475465.7797707,5320451.5162231,2023-08-05 00:00:00+00:00,0531,531,100 GREEN ST     ,NO,From Building,BURGLARY,43.055685,-76.1364045,360,2023-08-01,3.8,1
-8477606.78764844,5313569.58165133,2023-12-14 00:00:00+00:00,2132,2132,100 GROVE ST     ,NO,All Other,LARCENY,43.010496,-76.1556375009999,361,2023-12-01,4.2,2
-8477606.78764844,5313569.58165133,2023-11-29 00:00:00+00:00,1637,1637,100 GROVE ST     ,NO,All Other,LARCENY,43.010496,-76.1556375009999,362,2023-11-01,3.7,2
-8480326.87929466,5316044.35644118,2023-07-26 00:00:00+00:00,1610,1610,100 HANCOCK DR     ,NO,Motor Vehicle,MV THEFT,43.02675,-76.1800724999999,363,2023-07-01,3.5,3
